sex=female,country of birth,log # of previous penal cases,age in years,age at first penal case,offence type,11-20 previous case,>20 previous case,age squared,recidivism_in_4y
0,1,1.098612289,62.34633812,50.69213711,7,0,0,734.2856353,0
0,1,0.693147181,29.2535477,20.72871581,5,0,0,35.94104499,1
0,1,0.0,47.00068446,47.00068446,7,0,0,138.1107189,0
0,1,0.693147181,23.06639288,19.43089712,7,0,0,148.40696880000002,0
0,4,1.791759469,37.853327,33.79298781,6,0,0,6.784431994,1
0,4,1.945910149,37.59508375,19.61396304,8,0,0,5.505832195,0
1,6,0.0,29.56644726,29.56644726,6,0,0,32.28723222,0
0,6,0.0,34.49128708,34.49128708,1,0,0,0.573572506,0
0,1,1.098612289,19.52304244,18.0844094,4,0,0,247.2941914,1
0,1,1.386294361,36.62970568,17.65092402,7,0,0,1.907362377,1
1,1,0.0,26.78079708,26.66506483,4,0,0,71.70424129,1
0,1,0.0,47.21149897,19.20876112,1,1,0,143.11016769999998,0
1,6,0.0,27.14020135,27.14020135,4,0,0,65.74666021,0
0,1,2.079441542,33.31944622,17.67133252,7,0,0,3.72176076,1
0,1,0.0,60.71938332,60.71938332,7,0,0,648.7591332999999,0
0,1,1.386294361,23.90143737,14.42341889,1,0,0,128.7588435,1
0,1,2.197224577,36.15058179,21.32189273,1,0,0,0.813512035,1
0,7,0.0,44.91933927,44.91933927,1,0,0,93.52256418,0
0,1,0.0,43.84120465,43.84120465,7,0,0,73.83229154,0
0,1,0.0,24.1670089,24.1670089,7,0,0,122.8023877,0
0,2,0.0,42.20752545,42.20752545,4,0,0,48.42618723,0
0,1,0.0,54.31348392,54.31348392,4,0,0,363.4685491,0
0,1,0.0,49.75031444,16.18945921,1,0,1,210.2987712,1
0,1,1.609437912,57.71656362,29.31913042,7,0,0,504.8079164,0
0,1,0.693147181,19.70286543,17.69111228,1,0,0,241.6708824,1
0,5,0.693147181,37.91833885,37.65920209,1,0,0,7.127330522,0
0,6,0.0,50.38928543,17.248360199999997,1,1,0,229.239363,1
0,1,1.098612289,52.22724162,41.55464047,7,0,0,288.2731582,0
0,1,1.098612289,35.54551677,16.03400373,8,0,0,0.088140107,0
0,7,0.0,22.919166600000004,22.919166600000004,1,0,0,152.015736,0
0,1,2.302585093,33.9301848,14.57357974,7,0,0,1.738305045,1
0,4,0.0,46.17932923,28.81040383,1,1,0,119.480125,1
0,1,2.197224577,19.59479808,14.14318275,1,0,0,245.0425405,1
0,1,2.397895273,25.8055304,15.15947981,4,0,0,89.17218252,1
0,1,0.0,68.99931554,68.99931554,7,0,0,1139.108587,0
0,1,0.0,27.16769336,27.16769336,1,0,0,65.30158179,1
0,1,0.693147181,33.55509925,24.33425999,7,0,0,2.868055804,0
0,3,0.693147181,25.60048736,22.2532512,7,0,0,93.08670986,0
0,1,1.098612289,43.9835729,21.39601636,4,0,0,76.29917894,0
0,1,0.0,27.39810055,14.76827439,4,1,0,61.63085614,1
0,5,0.0,31.72347707,14.72142368,3,0,1,12.42672273,1
1,1,0.693147181,42.73237509,13.24697819,7,0,0,56.006399,0
1,1,0.0,26.53716398,26.53716398,4,0,0,75.88968854,1
0,1,0.0,52.65160849,52.65160849,1,0,0,302.8635637,0
0,1,0.693147181,19.32514415,17.34577912,5,0,0,253.55749,0
0,1,1.609437912,32.86975752,16.04493529,6,0,0,5.659047456000001,1
0,1,1.098612289,38.50295853,22.77786666,7,0,0,10.59063611,0
0,1,0.0,44.23062194,16.62422998,4,1,0,80.67612943,0
0,5,0.0,39.32375086,39.32375086,5,0,0,16.60658739,0
0,2,2.302585093,32.65434634,18.02009963,8,0,0,6.730322106,0
0,1,1.098612289,24.22212259,15.95984669,4,0,0,121.5839267,1
0,6,0.0,21.3833327,21.3833327,4,0,0,192.2465461,0
0,1,0.0,28.74646263,13.53033063,4,1,0,42.27821661,1
0,1,1.098612289,24.53612642,17.41475071,8,0,0,114.7577924,0
0,6,0.693147181,24.55578371,22.0477992,4,0,0,114.3370211,1
0,1,0.0,24.43127944,24.43127944,4,0,0,117.0151332,1
1,4,1.609437912,68.59958932,45.03764545,4,0,0,1112.286303,0
0,1,1.386294361,18.78318145,15.83568475,5,0,0,271.1110872,0
0,1,0.0,25.31602571,25.31602571,1,0,0,98.65668303,1
0,6,0.0,63.64664502,63.64664502,8,0,0,806.4470997999999,0
0,1,1.609437912,20.21275312,16.53460773,5,0,0,226.0776768,1
0,1,0.693147181,54.24820341,33.45927447,7,0,0,360.9836845,0
1,1,0.0,38.9519684,38.9519684,4,0,0,13.71469477,0
0,1,0.0,21.88364134,21.88364134,7,0,0,178.622996,1
0,1,0.693147181,35.11019849,19.53730322,1,0,0,0.01916405,0
0,1,0.693147181,25.63445028,17.72212,6,0,0,92.4325051,1
0,1,2.397895273,41.21642235,18.34360027,1,0,0,35.61451245,0
0,1,0.0,23.23267283,23.23267283,5,0,0,144.3832934,0
0,7,0.0,25.0633365,25.0633365,4,0,0,103.7402601,1
0,1,1.386294361,42.86209991,19.83042323,7,0,0,57.96488179,1
1,7,0.0,25.04312115,25.04312115,4,0,0,104.1524675,1
0,1,1.098612289,49.25393566,30.35181383,7,0,0,196.148509,0
0,1,1.098612289,22.79306988,13.535971300000002,4,0,0,155.141047,0
0,1,2.197224577,34.33498679,12.79047082,6,0,0,0.83474899,1
0,4,1.609437912,43.69883641,19.42449188,1,0,0,71.40594156,0
0,1,1.945910149,28.5593419,17.48133226,5,0,0,44.74661236,1
0,1,0.693147181,26.04439137,18.55209658,1,0,0,84.71805986,0
0,7,2.397895273,23.31279945,15.60478788,4,0,0,142.46411709999998,0
0,1,0.0,22.2477755,22.2477755,8,0,0,169.0222899,1
0,7,0.0,29.76317591,29.76317591,4,0,0,30.09023703,0
0,1,1.098612289,57.68704097,30.27921642,8,0,0,503.4821622,0
0,1,0.0,47.43326489,47.43326489,7,0,0,148.4652598,1
1,7,0.693147181,36.49828884,33.92197125,4,0,0,1.561640294,0
0,1,1.386294361,52.00821355,28.08761123,4,0,0,280.8835479,0
0,1,0.0,20.91718001,20.91718001,7,0,0,205.3905382,0
0,1,1.098612289,21.55065366,19.56702002,7,0,0,187.6346317,1
0,1,2.302585093,26.0319434,16.46817248,7,0,0,84.94736302,1
0,1,2.079441542,31.39856241,19.03627652,8,0,0,14.82304183,1
0,1,2.079441542,40.51332807,12.27523281,1,0,0,27.7170166,0
0,1,0.0,43.90417522,16.42436687,4,0,1,74.91841509,1
0,1,0.693147181,48.33843977,40.52821587,7,0,0,171.34304730000002,0
1,1,0.693147181,46.66666667,39.0944523,4,0,0,130.371498,0
0,1,1.098612289,37.42094456,17.25393566,7,0,0,4.7189384930000005,1
0,1,2.197224577,24.33529356,15.08008214,7,0,0,119.1009728,1
0,1,0.693147181,18.66666667,17.550118700000002,8,0,0,274.9616,1
1,1,0.693147181,26.45223563,23.65098487,6,0,0,77.37660276,0
0,1,0.693147181,22.33682143,20.74156365,5,0,0,166.71487209999998,1
0,1,1.609437912,46.0862423,20.19712526,7,0,0,117.4537803,1
0,1,2.197224577,41.36035735,18.80903491,4,0,0,37.35317726,1
0,1,0.0,64.08213552,64.08213552,7,0,0,831.3708809,0
1,1,0.0,38.22587269,38.22587269,7,0,0,8.863957523,0
0,1,0.0,40.62567832,16.67666277,4,0,1,28.91261876,1
0,1,0.0,19.33259123,19.33259123,7,0,0,253.3203784,0
0,1,1.386294361,42.82819986,20.5174538,8,0,0,57.44983727,1
0,1,0.693147181,51.57556424,33.0513347,7,0,0,266.5686911,0
1,1,0.0,28.80985588,28.80985588,1,0,0,41.45784785,0
0,6,0.693147181,27.22022201,22.57658995,7,0,0,64.45537943,1
0,1,0.0,23.44971202,23.44971202,8,0,0,139.214531,0
1,1,0.693147181,32.03285421,22.04988839,4,0,0,10.34123177,1
0,1,0.693147181,37.71389459,36.3340178,8,0,0,6.07751584,0
0,1,1.609437912,38.9256163,15.66872005,7,0,0,13.52020787,1
0,1,0.0,21.99041752,21.99041752,1,0,0,175.7802716,1
0,1,1.791759469,45.09960247,24.43608452,5,0,0,97.04160403,0
0,1,0.693147181,59.22476754,44.7063655,8,0,0,574.8550382,1
0,4,0.0,45.91416708,45.91416708,7,0,0,113.753622,1
0,1,0.693147181,19.07822338,18.35990132,4,0,0,261.4821401,1
0,1,0.0,41.35500703,41.35500703,5,0,0,37.28780662,1
0,1,0.693147181,40.2311576,18.65023956,1,0,0,24.82555363,1
0,1,1.098612289,19.72895277,17.61524996,7,0,0,240.8604673,1
0,1,0.693147181,19.03905101,17.746748800000002,7,0,0,262.7505411,1
0,6,0.693147181,37.81941209,35.17655253,5,0,0,6.608906301,0
0,1,1.098612289,44.29856741,21.7357974,7,0,0,81.90131699,0
0,7,0.0,27.48038396,27.48038396,1,0,0,60.34568955,1
0,1,1.791759469,19.25804244,14.65287519,6,0,0,255.6989793,1
0,7,0.693147181,42.30800821,41.61253945,8,0,0,49.83478161,1
0,7,0.0,38.18480493,38.18480493,4,0,0,8.621106924,0
1,1,0.0,25.045859,25.045859,7,0,0,104.0965926,0
0,1,1.098612289,53.37415805,25.60438056,8,0,0,328.5346665,1
1,1,0.0,25.11430527,25.11430527,5,0,0,102.7045939,0
0,1,1.386294361,47.92714902,22.68583162,1,0,0,160.7447743,0
1,1,0.0,33.75383869,33.75383869,4,0,0,2.234409336,0
0,1,0.0,45.25062273,15.54277892,4,0,1,100.0398032,1
0,2,1.791759469,19.26899384,16.17940797,4,0,0,255.34886040000004,1
1,1,0.0,22.73785079,15.49224323,1,1,0,156.5196659,1
0,7,1.386294361,26.58453114,24.22958222,6,0,0,75.06665705,1
0,1,0.693147181,21.16358658,20.79886262,5,0,0,198.3885261,0
1,1,0.693147181,55.8571815,54.91581109,4,0,0,424.7122808,0
0,1,0.693147181,36.37234771,34.34708894,4,0,0,1.262735253,0
0,1,1.098612289,28.75804934,26.520176,5,0,0,42.12767324,1
0,6,2.079441542,41.45927447,21.47843943,6,0,0,38.57207028,0
1,1,0.0,49.00657135,49.00657135,8,0,0,189.2808739,0
0,7,0.0,27.29550666,27.29550666,4,0,0,63.25221496,0
0,7,1.098612289,54.36824093,45.53533532,1,0,0,365.5594161,1
0,1,0.0,28.41341547,28.41341547,8,0,0,46.7201956,0
0,1,0.0,33.31416838,12.91441478,7,1,0,3.742152496,1
0,1,0.693147181,53.23056934,24.090633,1,0,0,323.3500427,0
0,1,0.0,57.85352498,57.85352498,7,0,0,510.9811518,0
0,3,1.945910149,39.89071973,22.48554656,1,0,0,21.54897133,1
0,1,0.0,42.21765914,19.61848392,4,1,0,48.56732847,0
0,7,1.098612289,29.33809333,28.31272996,5,0,0,34.93447653,0
0,1,0.0,28.60232717,28.60232717,7,0,0,44.17337813,0
0,7,0.0,35.25380897,35.25380897,7,0,0,2.68e-05,0
0,1,0.693147181,19.30184805,15.15855116,5,0,0,254.299943,0
0,1,0.0,18.33538672,18.33538672,7,0,0,286.057892,0
1,5,0.0,30.77279476,30.77279476,7,0,0,20.0331259,0
0,1,0.0,34.56404723,34.56404723,8,0,0,0.46865736,1
0,1,0.0,23.26648173,23.26648173,8,0,0,143.5719435,0
0,1,0.0,41.66735113,41.66735113,8,0,0,41.19994534,0
0,7,1.098612289,23.74624255,21.66388819,5,0,0,132.3049808,1
1,1,0.0,46.65023956,46.65023956,4,0,0,129.9966374,0
0,1,0.0,24.67086268,24.67086268,7,0,0,111.8892202,0
0,6,0.0,31.23103874,31.23103874,4,0,0,16.14106185,0
0,5,0.693147181,19.04425999,15.80205773,5,0,0,262.5816974,1
0,7,0.0,35.84120465,35.84120465,8,0,0,0.351141435,0
0,7,1.098612289,27.20602327,25.60451565,2,0,0,64.68356759,0
0,1,0.0,18.80355921,18.80355921,5,0,0,270.44044460000003,1
1,1,0.0,45.045859,45.045859,8,0,0,95.98564176,0
0,6,1.098612289,38.959616700000005,32.05731599,7,0,0,13.77140171,1
1,1,1.945910149,43.42651086,20.67628315,4,0,0,66.87768995,1
1,4,0.0,24.5229295,24.5229295,6,0,0,115.0407107,0
0,1,0.0,63.15947981,63.15947981,8,0,0,779.0153822000001,0
0,1,1.945910149,38.14875494,18.0971937,6,0,0,8.410708603,0
0,4,0.693147181,23.02806297,21.8612122,6,0,0,149.3423263,1
0,1,1.386294361,32.44423682,22.58249018,8,0,0,7.864636637999999,1
1,3,0.0,26.11614144,26.11614144,4,0,0,83.40239801,0
1,4,0.693147181,27.54192676,14.7606344,8,0,0,59.39331753,0
0,1,1.609437912,40.90471069,18.85847891,4,0,0,31.99121738,1
0,1,0.0,51.55795225,51.55795225,1,0,0,265.9939019,0
1,1,0.0,32.26830938,32.26830938,6,0,0,8.882327543999999,0
0,7,0.693147181,42.82546201,35.50645024,7,0,0,57.40834132,0
0,1,0.0,25.91262219,25.91262219,1,0,0,87.16109362,0
0,1,0.0,56.167008900000006,22.04402379,8,0,1,437.5784597,0
1,4,0.0,20.14510609,20.14510609,5,0,0,228.1165182,0
0,1,0.0,24.21081451,24.21081451,1,0,0,121.833432,1
0,1,1.098612289,35.98159698,27.73169062,8,0,0,0.537236535,1
0,1,0.693147181,22.99953998,20.53477536,1,0,0,150.0402742,1
1,7,0.0,34.6210497,34.6210497,4,0,0,0.393860514,0
0,1,0.0,32.00393107,16.93634497,7,1,0,10.52808917,1
0,1,0.693147181,37.13327135,19.30442169,8,0,0,3.551862571,0
0,1,0.693147181,20.81209731,19.09349047,4,0,0,208.4135562,1
0,6,0.0,36.07433997,36.07433997,4,0,0,0.681792373,0
0,1,0.693147181,54.36209994,26.00214205,7,0,0,365.3246271,0
0,1,1.945910149,39.7104315,24.62467276,7,0,0,19.90764785,1
0,1,1.098612289,67.19233402,65.87374835,7,0,0,1020.400049,0
0,1,0.0,66.48250425,66.48250425,7,0,0,975.5547272,0
0,1,0.0,53.26214921,22.96704892,1,1,0,324.4867745,0
1,6,0.0,23.08281999,23.08281999,6,0,0,148.0070008,0
0,1,0.693147181,27.53883971,23.45833622,7,0,0,59.44090909,0
0,1,0.0,19.23491672,19.23491672,8,0,0,256.4391017,1
0,1,0.0,22.97604381,22.97604381,1,0,0,150.61643999999998,0
0,1,1.386294361,46.80740791,19.80561259,5,0,0,133.6052828,1
0,6,1.945910149,31.34928103,14.95849472,5,0,0,15.20494402,1
0,1,1.386294361,43.62057165,17.79962548,7,0,0,70.08936061,0
1,1,0.0,25.55448383,25.55448383,7,0,0,93.97652368,0
1,1,2.079441542,22.24872167,15.99754227,4,0,0,168.9976887,0
0,1,0.0,38.411431,16.54152629,6,0,1,10.00329264,1
0,1,0.0,24.50911967,24.50911967,7,0,0,115.3371416,0
0,1,1.098612289,20.30832329,18.41752225,7,0,0,223.2128475,1
0,1,0.0,34.29472197,16.26009582,7,1,0,0.909945823,0
0,1,0.0,42.59462979,42.59462979,8,0,0,53.96367214,0
0,1,0.693147181,25.08692676,20.9363989,7,0,0,103.260269,1
1,4,1.609437912,28.71454892,24.77503631,7,0,0,42.6942518,0
0,5,0.0,34.37789559,34.37789559,8,0,0,0.758183235,0
0,1,0.0,44.63904809,44.63904809,7,0,0,88.17989982,0
0,1,1.791759469,35.39708733,25.3963039,8,0,0,0.022038754,1
0,6,1.386294361,51.27173169,38.53218974,6,0,0,256.7396989,0
0,4,0.0,48.07392197,48.07392197,4,0,0,164.488043,0
0,1,0.0,55.75864384,55.75864384,7,0,0,420.6605541999999,1
0,1,0.0,27.56783111,13.83135029,7,1,0,58.9947142,1
0,6,0.0,37.11704312,37.11704312,7,0,0,3.490957229,0
0,7,0.0,32.19986311,32.19986311,4,0,0,9.294996474,0
1,1,0.693147181,39.3996513,34.8570287,4,0,0,17.23095485,0
0,4,0.0,21.0154989,21.0154989,4,0,0,202.5820999,0
0,1,1.791759469,33.62669164,16.02422947,7,0,0,2.630693049,0
0,1,1.945910149,58.89390828,29.81368805,4,0,0,559.0990539,0
1,1,2.197224577,44.39972621,28.16427105,4,0,0,83.74251118,1
0,6,0.0,43.90180606,43.90180606,6,0,0,74.87740798,0
0,5,1.609437912,35.76115579,21.4709123,1,0,0,0.262679844,1
1,1,0.0,46.3718112,46.3718112,1,0,0,123.7250982,0
0,7,0.0,26.66666667,26.66666667,6,0,0,73.65014225,1
0,4,0.0,33.19644079,33.19644079,6,0,0,4.211491919,0
1,1,0.0,23.2630721,23.2630721,4,0,0,143.65366469999998,1
0,1,2.079441542,40.34744046,16.96497351,7,0,0,25.99783981,1
1,1,0.0,54.33538672,54.33538672,7,0,0,364.3041763000001,0
1,6,0.0,26.09359257,26.09359257,4,0,0,83.81476105,1
0,1,0.693147181,28.09308693,18.03520312,7,0,0,51.20183636,0
0,1,1.098612289,30.22207649,22.99547795,4,0,0,25.26626808,0
1,1,0.0,49.41546886,49.41546886,7,0,0,200.6992446,0
0,6,0.0,32.98562628,32.98562628,8,0,0,5.121198372,0
0,1,0.0,26.89164911,13.93292266,4,1,0,69.83917592,1
0,6,0.0,23.86122189,23.86122189,6,0,0,129.6731266,0
0,5,1.386294361,40.27363415,24.48250745,4,0,0,25.25063882,0
0,1,1.945910149,42.80355921,20.29670073,4,0,0,57.07691341,0
0,1,1.945910149,54.83915127,28.90195981,4,0,0,383.7884148,1
0,1,0.693147181,26.93841195,24.60223791,7,0,0,69.0597701,0
0,1,0.693147181,27.51769073,26.06245031,5,0,0,59.76746486,0
0,1,1.945910149,34.83710273,16.13415469,7,0,0,0.169356979,1
0,1,2.079441542,36.12867899,18.57357974,4,0,0,0.774481339,1
0,7,0.0,40.26545083,18.73282759,5,0,1,25.16846338,1
0,6,0.0,36.61875428,36.61875428,8,0,0,1.877232938,0
0,1,1.945910149,45.42410494,30.7871321,7,0,0,103.5402338,1
0,3,1.386294361,32.08018572,25.56228214,7,0,0,10.0390567,0
0,7,1.386294361,21.76734682,15.96440794,1,0,0,181.745071,1
0,4,1.098612289,35.83025325,35.41957563,8,0,0,0.338282381,0
0,1,0.0,30.9108603,18.009187899999997,1,0,1,18.81627003,1
0,6,1.609437912,22.21822829,18.57397413,4,0,0,169.7914411,0
0,1,2.197224577,28.00873105,15.63586585,1,0,0,52.41617695,1
0,4,0.693147181,51.59753593,47.82664569,2,0,0,267.2866346,0
0,6,1.098612289,48.38421787,42.61517454,4,0,0,172.543596,1
0,6,0.0,20.31533837,20.31533837,6,0,0,223.0032819,0
0,1,2.302585093,36.84107537,14.6146475,1,0,0,2.535873415,1
0,1,0.693147181,18.849383,17.76594779,7,0,0,268.93539310000006,1
0,1,0.0,34.23956194,34.23956194,7,0,0,1.018223938,0
0,1,0.0,48.62560423,48.62560423,8,0,0,178.9433653,0
0,1,0.693147181,45.03520477,43.26078029,8,0,0,95.77699142,1
0,1,0.693147181,42.92414867,21.71115674,1,0,0,58.91354425,0
0,1,0.0,41.46201232,15.46885695,4,0,1,38.6060854,1
0,3,0.693147181,45.52772074,40.50036806,7,0,0,105.6596494,1
0,1,0.0,44.67002522,13.00205339,7,1,0,88.76263571,1
0,4,1.386294361,29.21560575,21.70485636,6,0,0,36.39741507,1
0,1,0.693147181,39.49623546,35.33470226,8,0,0,18.04212855,0
0,1,1.098612289,31.39487838,26.77632887,7,0,0,14.85142291,0
0,1,1.386294361,27.21905367,12.64185594,8,0,0,64.47414062,0
0,1,1.386294361,52.24366872,38.67762659,7,0,0,288.83124680000003,0
0,1,2.302585093,44.18012606,16.7328416,1,0,0,79.77157225,1
0,6,0.0,21.42182264,15.19479948,7,1,0,191.1806786,1
1,1,0.693147181,26.35873127,20.88032464,5,0,0,79.03034869,0
0,1,1.386294361,35.44147844,20.0133071,7,0,0,0.037189451,0
0,2,0.0,29.86422656,13.34691016,4,1,0,28.9918303,0
0,1,2.079441542,35.32648871,19.26632567,5,0,0,0.006061546,0
0,1,1.098612289,24.73648186,17.11077392,1,0,0,110.5053168,0
1,6,1.098612289,35.57807308,34.87566643,4,0,0,0.108530915,1
0,7,0.0,24.87316409,24.87316409,4,0,0,107.6503504,0
0,2,1.609437912,21.02472691,16.10035193,6,0,0,202.3194979,1
0,1,1.098612289,63.0521001,39.07619455,7,0,0,773.0327952,0
0,1,0.693147181,20.26204407,16.72391918,1,0,0,224.5978409,0
0,1,0.0,19.35429504,19.35429504,1,0,0,252.6299721,0
0,1,2.079441542,19.46338125,12.99107046,4,0,0,249.17416580000005,1
0,5,1.609437912,31.78097194,15.78840219,6,0,0,12.02467167,0
0,1,0.693147181,31.07460643,25.61449965,4,0,0,17.42249588,1
0,1,0.693147181,19.3748453,17.22214455,1,0,0,251.97712880000003,1
0,1,1.609437912,32.10616815,20.46080922,7,0,0,9.875083909,1
1,1,0.0,58.50355119,58.50355119,1,0,0,540.7912305,0
0,1,0.0,24.02464066,24.02464066,1,0,0,125.977999,0
1,1,0.0,51.62206629,51.62206629,7,0,0,268.089325,0
0,7,2.197224577,30.49188392,15.06058937,4,0,0,22.62665965,1
0,1,1.791759469,37.58795346,18.84462697,7,0,0,5.47242126,1
1,1,0.0,36.44492981,36.44492981,7,0,0,1.431126603,0
1,1,1.098612289,32.20260096,29.84902084,6,0,0,9.278309817,1
0,7,0.0,40.38484609,40.38484609,8,0,0,26.38068725,1
0,1,0.0,23.67721826,23.67721826,1,0,0,133.8976338,1
0,1,0.0,52.46730274,52.46730274,4,0,0,296.4825955,0
0,1,1.791759469,44.67077344,18.55084835,3,0,0,88.7767348,1
0,1,0.0,46.35590897,46.35590897,7,0,0,123.3715846,0
0,1,2.079441542,57.06256746,30.04148044,6,0,0,475.8477467,1
0,1,1.945910149,41.66187543,19.65529045,5,0,0,41.12968135,1
0,1,0.0,52.86487002,52.86487002,7,0,0,310.33181460000003,0
1,1,0.0,28.62893221,28.62893221,4,0,0,43.82043559,0
0,1,0.0,47.38322116,47.38322116,7,0,0,147.2482353,1
1,1,1.098612289,28.17158992,25.01388094,1,0,0,50.08453557,0
0,5,1.386294361,35.85403725,23.82477755,7,0,0,0.366514584,0
0,2,2.079441542,19.97199023,16.32854209,1,0,0,233.3758073,1
0,1,1.791759469,30.32633784,15.59206023,1,0,0,24.22898741,1
0,1,0.0,42.70644903,42.70644903,1,0,0,55.61902337,0
0,1,0.0,40.45241346,16.11772758,7,1,0,27.07933344,1
0,1,0.0,20.30138768,20.30138768,5,0,0,223.4201357,0
0,7,0.0,50.92402464,50.92402464,8,0,0,245.7179102,0
0,1,0.0,18.22039699,18.22039699,8,0,0,289.9608139,1
0,1,1.609437912,24.15686687,16.46065997,5,0,0,123.02727079999998,1
1,1,0.0,25.56463245,25.56463245,5,0,0,93.77986226,0
0,1,0.693147181,22.72028209,22.25014402,8,0,0,156.95957090000002,1
0,1,0.693147181,22.25344687,21.97508343,7,0,0,168.8748566,0
0,1,0.0,38.0862423,38.0862423,6,0,0,8.052027826,0
0,1,1.098612289,29.19194989,13.66638109,7,0,0,36.68340749,0
1,1,0.0,29.23979108,29.23979108,7,0,0,36.10617849,1
0,1,0.0,50.81009272,50.81009272,5,0,0,242.1590357,0
0,4,1.386294361,57.79329227,37.88637919,6,0,0,508.2616716,0
0,3,1.945910149,28.97193703,24.26320997,1,0,0,39.39690946,1
1,1,1.098612289,36.21081451,32.97104631,4,0,0,0.925793696,0
1,1,1.945910149,43.76728268,28.40290802,5,0,0,72.56739629,0
0,1,0.0,27.64035161,14.51086458,1,1,0,57.88594224,1
0,1,1.098612289,24.18617385,18.22313541,1,0,0,122.3779973,1
0,1,0.693147181,51.57383008,28.07060851,7,0,0,266.512067,0
0,1,0.0,36.39156321,36.39156321,7,0,0,1.306289972,0
0,3,0.0,32.55030801,32.55030801,6,0,0,7.280956536000001,0
0,1,0.0,18.77223392,18.77223392,5,0,0,271.4717193,1
0,1,0.0,37.85413796,37.85413796,5,0,0,6.788657265,0
0,1,1.098612289,57.33880903,31.88541229,7,0,0,487.9758873,0
0,4,1.386294361,32.39151266,20.86387213,1,0,0,8.163135326,1
1,1,1.945910149,32.42560455,20.74469541,5,0,0,7.969488374,1
0,1,1.609437912,49.15774175,18.332272,6,0,0,193.4633125,0
0,1,2.397895273,23.28996378,11.72926937,1,0,0,143.00976409999998,1
0,1,0.693147181,27.3045859,20.68803068,7,0,0,63.10788072,1
0,1,2.302585093,24.44079398,17.5578371,1,0,0,116.8093794,1
0,1,1.098612289,25.4027832,24.05157946,7,0,0,96.94075389,0
0,1,0.0,66.32169747,66.32169747,8,0,0,965.5353495,0
1,1,0.693147181,18.76082091,17.47148199,5,0,0,271.84794,1
0,1,0.693147181,38.37311462,36.94040754,7,0,0,9.762386825,0
0,1,0.0,22.40657084,22.40657084,8,0,0,164.9185546,0
0,1,1.791759469,68.17430343,40.95003422,7,0,0,1084.099788,1
0,1,0.0,28.13148433,28.13148433,7,0,0,50.65380191,0
0,1,0.0,33.25676509,17.58521561,8,1,0,3.967536867,1
0,1,0.0,50.34661394,21.56876454,7,1,0,227.9490352,0
0,1,0.0,52.16780405,22.69617518,7,1,0,286.2583566,1
0,1,1.609437912,45.52089395,25.93566051,1,0,0,105.5193497,0
0,1,0.0,68.06023272,68.06023272,7,0,0,1076.601091,0
0,7,0.693147181,22.17351646,21.94836762,6,0,0,170.9586666,1
0,1,1.791759469,33.80150582,16.80577354,6,0,0,2.094176424,1
0,1,0.693147181,60.51665656,56.34630257,7,0,0,638.473026,0
0,3,2.079441542,39.36481862,23.4880219,3,0,0,16.94298591,1
1,1,0.0,50.25665789,50.25665789,4,0,0,225.2408179,0
0,1,0.0,23.70814029,13.44284736,7,1,0,133.1829668,0
0,1,0.693147181,41.72617905,22.34907598,8,0,0,41.95860577,0
0,1,0.0,55.44243285,26.11362081,7,1,0,407.7895617,0
0,1,0.0,35.69883641,35.69883641,1,0,0,0.202683318,0
0,1,1.609437912,25.09454505,16.24714918,6,0,0,103.1054974,0
1,4,0.693147181,43.30823821,42.6091718,1,0,0,64.95723973,0
0,1,0.0,58.15273934,38.47618808,4,1,0,524.5980976,1
0,7,1.098612289,19.53456537,16.50970007,6,0,0,246.9319145,0
0,1,1.098612289,20.22302802,19.43372132,4,0,0,225.7687982,1
0,1,2.197224577,41.46544151,21.68104038,7,0,0,38.64871087,1
0,4,0.693147181,33.8875097,32.27926078,4,0,0,1.852656029,0
0,1,0.693147181,19.02806297,17.27432257,4,0,0,263.1068847,0
0,1,1.098612289,55.51266256,25.87553138,7,0,0,410.6309032,0
0,1,0.0,27.09377139,27.09377139,7,0,0,66.50176419,1
1,6,0.693147181,44.04962263,44.03559206,5,0,0,77.4574224,0
1,4,0.0,47.49623546,47.49623546,6,0,0,150.0037715,0
0,1,0.693147181,36.37554446,24.62439637,1,0,0,1.269929961,0
0,6,1.609437912,52.66255989,37.38809035,5,0,0,303.2448577,0
1,1,1.386294361,41.15712925,29.16906229,7,0,0,34.91033061,1
1,6,0.0,21.30191447,21.30191447,7,0,0,194.5109515,1
0,1,0.0,24.0621757,24.0621757,8,0,0,125.1368218,0
0,6,0.0,23.30852929,23.30852929,4,0,0,142.5660711,0
0,1,1.945910149,64.65708419,35.27226319,4,0,0,864.8570147,1
1,1,0.0,34.67214237,34.67214237,8,0,0,0.332341187,0
0,4,0.0,29.44010951,29.44010951,6,0,0,33.73894245,0
0,3,0.0,25.0512443,12.96646133,3,1,0,103.9867317,1
0,1,0.0,35.65776865,35.65776865,5,0,0,0.1673921669999999,0
0,1,2.397895273,30.99570826,17.52498289,6,0,0,18.08736691,1
0,4,0.693147181,33.51928943,29.52624899,1,0,0,2.9906284110000003,0
0,6,0.0,18.67820059,18.67820059,8,0,0,274.5792227,0
0,1,1.098612289,35.11293634,12.78478161,7,0,0,0.018413521,1
0,1,0.0,42.61582988,21.65337114,7,1,0,54.2755932,1
0,1,1.098612289,25.50342117,17.80091005,8,0,0,94.96914914,1
0,1,1.945910149,29.21013005,22.29033352,4,0,0,36.46351516,1
